"","ID","time","Guar Gum (g/L)","AVG PEG MW (g/mol)","CH4 (mol-gas)","H2 (mol-gas)","CO2 (mol-gas)","Methanol (mol/L)","Isopropanol (mol/L)"
"1254",16,21,1.7977670214532,317.777710929149,850998.68447534,78789.1291676141,599895.106620746,0.0711138964075542,0.0646999449209649
"1255",16,22,1.67339036259481,312.806284600231,878471.427831939,79029.4884247744,615390.520820492,0.0673130209533229,0.0629567859806279
"1256",16,23,1.55831101785837,307.741883563642,905208.531658157,79419.595844599,630302.230612962,0.0636920377461672,0.061249472778389
"1257",16,24,1.45182526435595,302.582526157143,931275.419352897,79957.3861549673,644681.39011199,0.0602377545750942,0.059574651180046
"1258",16,25,1.35328229672673,297.327780378083,956728.600490315,80640.1772440607,658572.892896663,0.056938537843185,0.0579293023544261
"1259",16,26,1.2620802561631,291.979165328056,981615.836141415,81464.3295775856,672015.554659013,0.0537841867374114,0.0563107449371884
"1260",16,27,1.17766256007231,286.540331851359,1005976.34173377,82425.0432734509,685042.337522662,0.0507658216391989,0.0547166408855926
"1261",16,28,1.09951450966137,281.016773699604,1029841.2290425,83516.4271664204,697680.754836848,0.0478757755052675,0.0531450001617328
"1262",16,29,1.0271601544025,275.414777818929,1053234.45487849,84732.0216633184,709953.638662955,0.0451074753928435,0.0515941771968687
"1263",16,30,0.96015939387948,269.739485347183,1076174.51638431,86065.9084760361,721880.421800708,0.0424553016055338,0.0500628504627764
"1264",16,31,0.898105298941712,263.992462437438,1098676.86648959,87514.2747218207,733478.876941139,0.0399144183639845,0.0485499781862589
"1265",16,32,0.840621635414416,258.169930880951,1120756.45620738,89076.8008835528,744766.834367481,0.0374805861688134,0.0470547316960232
"1266",16,33,0.787360574838181,252.263081021006,1142429.24320988,90756.8473870936,755763.013197036,0.0351499883020036,0.0455764228039439
"1267",16,34,0.73800057784971,246.26097895376,1163711.60441297,92559.7259942605,766486.251641218,0.0329191158107188,0.0441144540926458
"1268",16,35,0.692244436874625,240.154942377745,1184617.65727238,94489.4699630836,776953.284760549,0.0307847389513527,0.0426683175965956
"1269",16,36,0.649817465791853,233.942288693308,1205155.79840676,96545.5906373493,787176.170064488,0.0287439524103579,0.0412376451931311
"1270",16,37,0.610465825152066,227.627648766358,1225326.26090347,98721.4139621474,797160.715474066,0.0267942448243652,0.0398222872055306
"1271",16,38,0.57395497239695,221.221064513066,1245120.98647413,101004.821822929,806906.766904044,0.0249335342531632,0.0384223813885415
"1272",16,39,0.540068227335824,214.733584575315,1264526.03716257,103381.130348404,816410.354122199,0.0231601313543824,0.0370383786383245
"1273",16,40,0.508605443895261,208.173042521363,1283525.36792696,105836.598753583,825666.647255722,0.0214726296424352,0.03567101245625
"1274",16,41,0.479381779869093,201.543618256579,1302103.54120516,108360.146849434,834671.816581209,0.0198697630859701,0.0343212306623199
"1275",16,42,0.452226557062593,194.850218434214,1320245.34151487,110941.680996786,843422.335885636,0.0183502913674552,0.0329901326262741
"1276",16,43,0.426982204847667,188.104002986905,1337932.9017067,113568.327281029,851912.442302619,0.0169129487565629,0.0316789477472476
"1277",16,44,0.403503280726675,181.324019291956,1355143.45649378,116222.044512727,860132.334431572,0.0155564381904087,0.0303890503764957
"1278",16,45,0.381655562042008,174.534291998721,1371850.07070623,118880.629323074,868068.857810783,0.0142794207433298,0.0291219720312328
"1279",16,46,0.361315203467761,167.761331463645,1388024.22368214,121520.311837563,875707.571511986,0.0130804730544306,0.0278793804666655
"1280",16,47,0.342367955379355,161.036632128847,1403637.05931851,124116.461413386,883033.571744737,0.0119580314858938,0.0266630351644612
"1281",16,48,0.324708438618017,154.401819531731,1418658.307113,126641.825792024,890030.408204665,0.010910356307658,0.0254747502445299
"1282",16,49,0.308239471550651,147.910839787255,1433055.32976769,129065.287649475,896679.206655653,0.00993552049304774,0.0243163737255119
"1283",16,50,0.292871445673403,141.629445332948,1446794.12731394,131352.877339205,902959.434061518,0.00903140312133806,0.0231897640709786
"1284",16,51,0.278521746320972,135.636359619107,1459840.92789689,133469.250804194,908850.090820861,0.00819567886040912,0.0220967521690912
"1285",16,52,0.265114215325458,130.024949939246,1472163.17837152,135378.465992249,914330.376331889,0.00742581250626181,0.0210390969646263
"1286",16,53,0.252578652720778,124.900127375331,1483731.36645576,137045.805840904,919381.053759563,0.00671906150434727,0.0200184382849229
"1287",16,54,0.240850354813812,120.368871715074,1494522.83473956,138441.806159371,923987.442742211,0.00607247960896326,0.0190362372126337
"1288",16,55,0.229869686144271,116.523751486022,1504527.11586763,139547.861423053,928143.615240346,0.00548291931255566,0.0180936980140178
"1289",16,56,0.219581683034453,113.41902757678,1513752.15878213,140362.715869529,931857.278191507,0.00494703646164094,0.017191674102326
"1290",16,57,0.209935686590186,111.047560124782,1522229.4256079,140907.561658435,935153.695489796,0.0044613039406503,0.0163305693457909
"1291",16,58,0.200885003158024,109.33434750099,1530013.75954122,141225.301563251,938075.331683154,0.00402204747643969,0.0155102639204135
"1292",16,59,0.192386590373355,108.15589844867,1537175.52525627,141371.613447798,940675.292007133,0.00362551556255993,0.0147301043719089
"1293",16,60,0.184400767051794,107.375153879977,1543788.02374724,141401.587480234,943007.163301018,0.00326797914592805,0.013988977051305
"1294",16,61,0.176890945283871,106.870749579958,1549916.90287392,141359.363855168,945116.79080746,0.00294583673619393,0.0132854412507166
"1295",16,62,0.169823383192277,106.549688277669,1555615.63721242,141274.74356326,947039.181949429,0.00265569716419378,0.0126178725278386
"1296",16,63,0.163166956903141,106.346877131912,1560926.10802747,141165.151917237,948799.543041433,0.0023944270736383,0.0119845776704
"1297",16,64,0.156892950369128,106.219146253961,1565881.33637493,141039.490119905,950415.921171068,0.00215916670411151,0.0113838695339545
"1298",16,65,0.150974861763498,106.138721918455,1570508.29003222,140901.641713624,951901.739609588,0.00194732462348982,0.0108141081290034
"1299",16,66,0.145388225241247,106.088019248189,1574829.99658487,140752.933240872,953267.640771427,0.00175656138947687,0.010273719429921
"1300",16,67,0.140110446936821,106.055987914866,1578866.92056183,140593.628787437,954522.650339714,0.0015847688094421,0.00976120158365837
"1301",16,68,0.135120654137676,106.035702430686,1582637.78959964,140423.744367078,955674.849660801,0.00143004847518676,0.00927512484986653
"1302",16,69,0.130399556639797,106.022822238321,1586160.06222084,140243.440499553,956731.735995634,0.00129069130655897,0.00881412887447774
"1303",16,70,0.125929319355136,106.014622736944,1589450.17930555,140053.172836763,957700.398941806,0.00116515876876646,0.00837691914389748
"1304",16,72.5,0.115745982292592,106.004850150063,1596759.80815299,139539.632635867,959779.64574278,0.000903058448965781,0.00738001824311946
"1305",16,75,0.106804700281872,106.001627616405,1602934.13084598,138987.491785912,961445.744124178,0.000700956224107376,0.00650655188962228
"1306",16,77.5,0.0989186645894401,106.000551568445,1608163.11304558,138418.829416752,962782.45579026,0.00054493092224044,0.00574090343082247
"1307",16,80,0.0919329996556789,106.000188455683,1612607.35768867,137854.439678593,963859.779563866,0.000424305666146527,0.00506933610703593
"1308",16,82.5,0.0857188468007796,106.000064838036,1616400.47763652,137311.055527267,964734.437404717,0.000330900399034658,0.00447982014713282
"1309",16,85,0.0801685950042996,106.000022440433,1619652.35954192,136800.556402237,965451.310062143,0.000258451005445677,0.00396186311292748
"1310",16,90,0.0707132439191619,106.000002728613,1624874.85851823,135904.011265767,966543.307721384,0.000158348297583514,0.00310533660808631
"1311",16,95,0.0630021558846748,106.000000337422,1628811.74077206,135185.079983806,967328.567670093,9.75262367359322e-05,0.00244032701441965
"1312",16,100,0.0566294215917725,106.000000042339,1631822.29974992,134632.201801316,967919.682702405,6.03434592070949e-05,0.00192212728251102
"1313",17,0,8.673168,400.258258258258,0,0,0,0.2057265,0.1097208
"1314",17,0.25,8.54608474155856,399.84520849605,768.310742031502,1452.93160580695,1219.93695607387,0.205718573315573,0.109711901330062
"1315",17,0.5,8.4209001213483,399.423834412095,3112.04484594618,4966.41243843994,4473.24236154718,0.205670294942694,0.109657711149641
"1316",17,1,8.17611366971972,398.555883967198,11911.7960466192,15142.546641921,15026.0742145361,0.205362581299022,0.109312647436805
"1317",17,2,7.70810344012092,396.718292656457,43197.7744699862,38695.069543972,45599.4815330927,0.203679232670321,0.107435075681884
"1318",17,3,7.26743878675316,394.74583815152,87956.7154913804,59221.7579579351,82185.2270913189,0.200614625358779,0.104060688798298
"1319",17,4,6.85252044061765,392.64429438549,140410.012724045,73782.8796907993,119963.356357811,0.196511329462645,0.0996310431019346
"1320",17,5,6.46184258467664,390.425045782318,195620.726425081,82368.5932467754,156153.368779038,0.191790774199594,0.0946600084295637
"1321",17,6,6.09398738962708,388.103462227631,250415.728692306,86478.2407575834,189777.502310288,0.186804842425771,0.0895543455800762
"1322",17,7,5.74761986911497,385.696719328645,303272.230080608,87880.2994437396,220928.303668542,0.181781665979374,0.0845605949651719
"1323",17,8,5.42148303572615,383.221914248785,353642.627728839,87862.0093466944,249981.797292321,0.176843190012544,0.0797974542623739
"1324",17,9,5.11439334018217,380.694772731658,401418.040592171,87157.8808477798,277258.692445063,0.172045671827688,0.0753088720795608
"1325",17,10,4.82523637719732,378.128926864242,446665.431207288,86143.9670553795,302984.320487178,0.167411149803345,0.0711021326671942
"1326",17,11,4.55296284242177,375.535627240713,489519.356422431,85007.7740422613,327321.339164453,0.162945101315315,0.0671682327991602
"1327",17,12,4.29658472580695,372.923741304823,530136.92913937,83843.4730739818,350396.47595294,0.158645196027986,0.0634915748287035
"1328",17,13,4.05517172759021,370.299917415241,568677.961431173,82698.7322186114,372314.695069373,0.154505525952728,0.0600544265472637
"1329",17,14,3.82784788389433,367.668829645916,605296.182337358,81597.5267607723,393166.401158787,0.150518672183221,0.0568389516242269
"1330",17,15,3.6137883897008,365.033448856612,640135.693246574,80551.5858491932,413031.405161153,0.146676724937414,0.0538281043316133
"1331",17,16,3.41221660771873,362.395308036293,673329.928253781,79566.3099260529,431981.326765437,0.14297178335761,0.0510059849075355
"1332",17,17,3.22240125224355,359.754745050116,705001.775407907,78643.8866803567,450081.166370616,0.139396191803384,0.0483579383966294
"1333",17,18,3.04365373782051,357.111115457218,735264.195111796,77784.9431074326,467390.395868476,0.135942641905174,0.045870534357228
"1334",17,19,2.87532568311141,354.462973730614,764221.012777036,76989.4174163232,483963.751656754,0.13260420682854,0.0435314948940954
"1335",17,20,2.71680656089853,351.808224339942,791967.733637981,76257.0105333514,499851.833777099,0.129374342261065,0.0413296040151056
"1336",17,21,2.56752148570729,349.144245705506,818592.312643247,75587.410180237,515101.573443242,0.126246872065413,0.039254614101623
"1337",17,22,2.42692913102374,346.46799063997,844175.854034951,74980.3923633969,529756.607943281,0.123215967841837,0.0372971566563571
"1338",17,23,2.29451976855138,343.776066974626,868793.235051271,74435.8576311438,543857.588204495,0.120276127050196,0.0354486601980582
"1339",17,24,2.16981342239254,341.064801878261,892513.657039832,73953.8335148074,557442.435916658,0.117422151920176,0.0337012760794684
"1340",17,25,2.0523581314545,338.330293074639,915401.13069217,73534.4602472838,570546.561785367,0.114649130115283,0.0320478120310214
"1341",17,26,1.94172831377014,335.568449841386,937514.902924064,73177.9688849481,583203.053003027,0.111952417472597,0.0304816728228886
"1342",17,27,1.83752322678988,332.775026380603,958909.832557462,72884.6565038939,595442.835679481,0.109327622827714,0.0289968073063981
"1343",17,28,1.73936551804651,329.945649918072,979636.721116399,72654.8606417913,607294.816350692,0.106770594796735,0.027587661095826
"1344",17,29,1.64689986091842,327.075845727402,999742.604072968,72488.9337489842,618786.005528391,0.104277410340548,0.0262491342083899
"1345",17,30,1.55979167052175,324.161061193101,1019271.00692566,72387.2176141376,629941.625407349,0.101844364935454,0.0249765430567505
"1346",17,31,1.47772589504827,321.196691020828,1038262.169625,72350.0172702723,640785.203209658,0.0994679641940856,0.0237655862666285
"1347",17,32,1.40040587813509,318.178105764744,1056753.24210226,72377.5736167333,651338.651154178,0.0971449168087149,0.0226123138643775
"1348",17,33,1.32755228810551,315.100685949012,1074778.45301399,72470.0338339784,661622.333658785,0.0948721287185273,0.0215130994425058
"1349",17,34,1.25890211015829,311.959864168884,1092369.25329951,72627.4185910605,671655.122100142,0.0926466984293891,0.0204646149644936
"1350",17,35,1.19420769780617,308.751177582183,1109554.43578916,72849.5850588529,681454.437282249,0.0904659134363175,0.0194638079139401
"1351",17,36,1.13323588007564,305.470332991398,1126360.23195933,73136.1848943185,691036.279742819,0.0883272477123099,0.0185078805273091
"1352",17,37,1.07576712117775,302.113286005547,1142810.38712154,73486.616753065,700415.248241427,0.0862283602280885,0.0175942708741423
"1353",17,38,1.0215947295465,298.676334125664,1158926.21604981,73899.9736902707,709604.54737178,0.0841670944488896,0.0167206355626774
"1354",17,39,0.970524113317837,295.15622035843,1174726.6425933,74374.987286647,718615.986450211,0.082141478706051,0.0158848338505322
"1355",17,40,0.922372079487602,291.550238236985,1190228.22960415,74909.9728458142,727459.973969607,0.0801497272473543,0.0150849129267386
"1356",17,41,0.876966174144473,287.856319968685,1205445.21001376,75502.7839509932,736145.515334409,0.0781902416106099,0.0143190940998695
"1357",17,42,0.834144061321692,284.073076458783,1220389.53643668,76150.7902625234,744680.226543948,0.0762616117186031,0.0135857595757194
"1358",17,43,0.793752938152144,280.199742837864,1235070.97487637,76850.8991848161,753070.382639112,0.0743626157502661,0.0128834394413201
"1359",17,44,0.755648984144309,276.235972082068,1249497.27575498,77599.6476955003,761321.02533444,0.0724922174315787,0.0122107984084095
"1360",17,45,0.719696842522996,272.181425768422,1263674.4571049,78393.3899127614,769436.155037852,0.0706495590249448,0.0115666218528347
"1361",17,46,0.685769131698714,268.035154230144,1277607.22085621,79228.5901284325,777419.021083583,0.0688339482315712,0.0109498007944526
"1362",17,47,0.653745985043628,263.79485114425,1291299.48331178,80102.1913635052,785272.492627703,0.0670448378519788,0.0103593157917701
"1363",17,48,0.623514617260564,259.456190387498,1304754.93411047,81011.9678646587,792999.44115596,0.0652817987479877,0.00979422032857193
"1364",17,49,0.594968915734738,255.012534958176,1317977.46754033,81956.7124441142,800603.013062821,0.0635444893676016,0.00925362503694811
"1365",17,50,0.568009055356287,250.455257344103,1330971.30603263,82936.1054843766,808086.656779776,0.0618326279222861,0.00873668468092733
"1366",17,51,0.542541135395079,245.774704107052,1343740.70384908,83950.1995704633,815453.827787698,0.0601459745584503,0.0082425897403977
"1367",17,52,0.518476837098197,240.961574540757,1356289.26976043,84998.608974877,822707.415479428,0.0584843291143553,0.00777056344523532
"1368",17,53,0.495733100764897,236.008312959077,1368619.1041138,86079.6311242633,829849.055024763,0.0568475454682908,0.00731986352762407
"1369",17,54,0.474231821133901,230.910099973457,1380730.02350226,87189.569160105,836878.539547794,0.0552355580131591,0.00688978652575676
"1370",17,55,0.453899559993566,225.665128535309,1392619.12031915,88322.4632117581,843793.517914546,0.0536484118004665,0.00647967182717194
"1371",17,56,0.434667274997029,220.274030343365,1404280.80439691,89470.317080247,850589.578692244,0.0520862867005562,0.00608890295123735
"1372",17,57,0.416470063731749,214.738619149438,1415707.32612723,90623.7558492997,857260.702983491,0.0505495076793847,0.00571690462375415
"1373",17,58,0.399246922156126,209.060548560995,1426889.58987738,91772.87016266,863799.920464232,0.0490385377489046,0.00536313569572215
"1374",17,59,0.382940516575095,203.240807301068,1437817.87915789,92907.8421862482,870199.860620393,0.0475539566847814,0.00502707956701553
"1375",17,60,0.367496968381904,197.280746894092,1448482.07655933,94018.9571649145,876452.872263171,0.0460964350364154,0.00470823489700253
"1376",17,61,0.352865650844687,191.184424860948,1458871.2162607,95095.9152353035,882550.601652688,0.04466671519794,0.00440610922440304
"1377",17,62,0.338998997264211,184.961110157869,1468972.65974044,96126.8353626702,888483.287559373,0.0432656063793301,0.00412021642973692
"1378",17,63,0.325852319873276,178.626811224062,1478771.46248208,97097.5776406343,894239.242721246,0.041893990645132,0.00385007674997687
"1379",17,64,0.313383638888972,172.204848036334,1488250.30105597,97991.7215569095,899804.809775033,0.0405528302077414,0.00359521697345772
"1380",17,65,0.301553521166446,165.726749854701,1497389.8066144,98790.9503112758,905164.644112588,0.0392431676597353,0.00335516929060032
"1381",17,66,0.290324927937187,159.234644916298,1506168.83748098,99475.3018955834,910301.930210825,0.037966118660214,0.00312946907295255
"1382",17,67,0.279663071146465,152.784723215406,1514564.49122532,100023.106636234,915198.375102072,0.0367228621167772,0.00291765276601057
"1383",17,68,0.269535277933263,146.450176293481,1522552.19358201,100411.026012697,919834.268878549,0.035514630344155,0.00271925638261001
"1384",17,69,0.259910862822607,140.322432344832,1530106.35398273,100614.723196634,924189.016607638,0.0343426950552636,0.00253381392241026
"1385",17,70,0.250761007224342,134.509858870243,1537201.81325758,100610.368089557,928242.317997675,0.0332083420027571,0.00236085477326503
"1386",17,72.5,0.229788976650112,122.133113479278,1552802.84024562,99568.6951317558,936950.86674543,0.0305448759821017,0.00197988793474535
"1387",17,75,0.211238381038698,113.880708181673,1565312.92013802,97040.3292742225,943592.492155822,0.0281389658312731,0.00166586712305152
"1388",17,77.5,0.194784390499326,109.508821152457,1575132.52593605,93436.7496073935,948481.893871534,0.0259925196912707,0.00140962608439857
"1389",17,80,0.180149137779855,107.521697987227,1582936.5991216,89368.6897687087,952136.820243909,0.0240903992130788,0.00120124332104201
"1390",17,82.5,0.167094762590184,106.665475064836,1589271.48787415,85235.8678245564,954953.138331006,0.0224070687998239,0.00103136199907841
"1391",17,85,0.155417462921796,106.296407986313,1594489.90388871,81214.136789242,957165.563551668,0.0209150027469733,0.000892104443615464
"1392",17,90,0.135519468817787,106.062076875343,1602481.55079943,73754.3106383591,960332.330802427,0.0184056665403504,0.000681674340816885
"1393",17,95,0.119331002098396,106.013771313506,1608230.33991826,67205.7798376596,962413.606584023,0.0163945139440457,0.000534313730711549
"1394",17,100,0.106017515733658,106.003189132539,1612537.84271407,61565.8861724101,963855.715111741,0.0147572987857879,0.000428170894472759
"1395",18,0,8.673168,400.258258258258,0,0,0,0.2057265,0.1097208
"1396",18,0.25,8.53770840445179,399.794090451307,646.943515192732,1373.98290329699,1102.07416225925,0.20571626753342,0.10971809731577
"1397",18,0.5,8.40438650582401,399.320403200389,2698.98142960369,4754.74715442547,4163.19785066017,0.205653243021243,0.109701449260786
"1398",18,1,8.14402136163989,398.344222721184,10273.4637192477,14775.6117696063,14331.9452398554,0.205244954127112,0.109593536467736
"1399",18,2,7.64749397469632,396.275871532275,36224.5445927881,38926.0231509911,44612.3240824572,0.202956762956284,0.108986740513722
"1400",18,3,7.18157454098917,394.053584693153,72669.4149265081,61353.6368736855,82068.209631967,0.198685509013856,0.10784475265159
"1401",18,4,6.74437574917873,391.682656305211,115524.198129872,78639.2946235702,122039.341274622,0.19283643771032,0.106260612743629
"1402",18,5,6.33412662993001,389.173759499653,161065.78435853,89824.752255189,161187.879465236,0.185992892611641,0.104376018366346
"1403",18,6,5.949165382374,386.541666098995,206586.346865915,95648.3633673451,197728.314227339,0.178710788873431,0.10233179677562
"1404",18,7,5.58793264281036,383.803242633151,250688.004592365,97781.3920671177,231325.631045544,0.171394411075184,0.100235152916723
"1405",18,8,5.2489651683877,380.975586631991,292897.298485241,97830.4457288922,262343.129265567,0.16427492494779,0.0981511011216598
"1406",18,9,4.93088991017894,378.074666712762,333157.769348885,96860.1600880931,291227.552557447,0.157457732646745,0.0961123632799608
"1407",18,10,4.63241845164689,375.114502608734,371549.533990138,95446.92354664,318312.127966921,0.15097808493569,0.0941328458062704
"1408",18,11,4.35234178997548,372.106782364059,408189.122289119,93875.7481038284,343826.226695135,0.14483769728483,0.0922169964549748
"1409",18,12,4.08952543913147,369.060783879078,443199.889806457,92284.3189510368,367937.00180917,0.13902367770889,0.090364811608444
"1410",18,13,3.84290483482509,365.983484175399,476702.488872467,90739.1341850102,390776.322271571,0.133517395826019,0.088574259132223
"1411",18,14,3.6114810227613,362.879769334628,508811.146994732,89271.9294585415,412454.405313178,0.12829853366917,0.0868424306275778
"1412",18,15,3.39431661272781,359.752686511834,539632.275898245,87897.1103580181,433066.712455244,0.123346920976102,0.0851660962313704
"1413",18,16,3.19053198209382,356.603701793058,569264.240840829,86620.3845902455,452697.771589131,0.118643337618141,0.0835419733134668
"1414",18,17,2.99930171345828,353.432943488261,597797.693688135,85443.1697514381,471423.518786655,0.114169824688396,0.081966853959882
"1415",18,18,2.81985125187212,350.239420906096,625316.139522996,84364.8786425648,489312.851196422,0.109909761258958,0.0804376614553316
"1416",18,19,2.65145376821651,347.021215179108,651896.564674069,83384.1018651162,506428.719226011,0.105847832442745,0.0789514710654766
"1417",18,20,2.49342721599213,343.775642576942,677610.043841653,82499.2062139545,522828.930321241,0.101969950986656,0.0775055132684851
"1418",18,21,2.34513156961356,340.49939289518,702522.291513619,81708.6208801963,538566.762192713,0.0982631630837671,0.0760971688512806
"1419",18,22,2.20596623302657,337.188646612445,726694.146595219,81010.956833662,553691.444314786,0.0947155531530032,0.0747239607394892
"1420",18,23,2.07536760815155,333.839175016132,750181.990233855,80405.0377479239,568248.544576195,0.0913161542512455,0.0733835450377643
"1421",18,24,1.95280681334822,330.446427701218,773038.101354748,79889.8846552526,582280.284935995,0.0880548667213973,0.0720737024967623
"1422",18,25,1.83778754261939,327.005611933033,795310.95572722,79464.67669075,595825.801864619,0.0849223856892088,0.0707923309648757
"1423",18,26,1.72984405691054,323.511768442433,817045.474129573,79128.6992951695,608921.362129124,0.0819101371039464,0.0695374390485733
"1424",18,27,1.62853929938535,319.959848344572,838283.224277596,78881.2850942357,621600.540996152,0.0790102216431889,0.0683071410443538
"1425",18,28,1.53346312703852,316.34479603559,859062.580075051,78721.7492137391,633894.36753148,0.0762153656973139,0.0670996531370531
"1426",18,29,1.44423065149207,312.661643048722,879418.840690098,78649.318881889,645831.440020844,0.0735188786706863,0.0659132908390547
"1427",18,30,1.36048068225979,308.905617750015,899384.311166443,78663.056246065,657438.013472234,0.0709146159054378,0.0647464676470781
"1428",18,31,1.28187426617859,305.072275036297,918988.34598424,78761.773200355,668738.060691431,0.068396946606635,0.0635976949014503
"1429",18,32,1.20809331709334,301.157648155659,938257.357579224,78943.9377951658,679753.308734953,0.065960726195028,0.0624655828338093
"1430",18,33,1.138839330246,297.15842020678,957214.793943534,79207.5738997223,690503.254044976,0.0636012725085576,0.0613488427683008
"1431",18,34,1.07383217616107,293.072103968519,975881.094054735,79550.159968915,701005.162943964,0.0613143451842586,0.0602462903782702
"1432",18,35,1.01280896913863,288.897203167875,994273.638357049,79968.5400725345,711274.070359395,0.0590961273368248,0.0591568497665919
"1433",18,36,0.955523005767177,284.633304391394,1012406.72521052,80458.8717264839,721322.799584298,0.0569432082628405,0.058079557896531
"1434",18,37,0.901742769145397,280.281018561581,1030291.62325762,81016.6501454594,731162.039482463,0.0548525653136029,0.0570135685176727
"1435",18,38,0.851250994772188,275.8416662625,1047936.76997293,81636.8628500854,740800.529482323,0.0528215423513114,0.0559581542118684
"1436",18,39,0.80384379430508,271.316612043859,1065348.19519795,82314.3293386366,750245.406779677,0.0508478215919832,0.0549127046414524
"1437",18,40,0.759329833616053,266.706244822103,1082530.21969861,83044.2446127788,759502.745038975,0.0489293857464598,0.0538767188434546
"1438",18,41,0.717529561797127,262.008801648862,1099486.38323927,83822.8496524491,768578.238335982,0.0470644691205326,0.0528497900557019
"1439",18,42,0.678274487962349,257.219475856807,1116220.39473655,84648.0076430758,777477.861797338,0.0452515004278677,0.0518315836593733
"1440",18,43,0.641406502896674,252.330345237796,1132736.74573011,85519.3574455585,786208.234830019,0.0434890457982934,0.0508218122586426
"1441",18,44,0.606777242756589,247.331414317713,1149040.63178877,86437.7801722438,794776.435076573,0.0417757648135443,0.0498202151689181
"1442",18,45,0.574247492218825,242.212555407947,1165137.06923434,87404.1983494583,803189.216917763,0.0401103913672305,0.0488265501715335
"1443",18,46,0.543686624614995,236.965694130108,1181029.4652577,88418.0762154102,811451.875893777,0.0384917434010274,0.047840601916368
"1444",18,47,0.514972076742145,231.586477990416,1196718.15875871,89476.1626032278,819567.178655755,0.0369187546973153,0.04686220520045
"1445",18,48,0.487988856176719,226.074840312073,1212199.46275343,90571.9285527073,827534.754938037,0.0353905137304885,0.0458912757102996
"1446",18,49,0.462629079049598,220.434175632157,1227465.56183565,91695.9082474149,835351.184360169,0.0339062924954348,0.0449278380792649
"1447",18,50,0.438791536362465,214.66931589779,1242505.33882346,92836.8584198057,843010.783689128,0.0324655520835685,0.0439720418559239
"1448",18,51,0.416381287041449,208.784230489963,1257305.82789738,93983.3025127191,850506.811061967,0.0310679202389858,0.043024160098686
"1449",18,52,0.395309276033338,202.780996693499,1271853.57581443,95124.6830072856,857832.498973202,0.0297131477465792,0.0420845725518452
"1450",18,53,0.375491975853018,196.661201905104,1286135.06062433,96251.342214699,864981.264633114,0.0284010611910467,0.041153743477694
"1451",18,54,0.356851050088762,190.429251867579,1300135.84478386,97353.2189806392,871945.90808937,0.0271315316320835,0.0402322076690029
"1452",18,55,0.339313037464837,184.095434974906,1313839.11181375,98418.1478859641,878717.388218423,0.0259044674091447,0.0393205722479255
"1453",18,56,0.322809055148956,177.676872463521,1327224.75523598,99431.0084976755,885284.13040545,0.0247198217035433,0.0384195297228567
"1454",18,57,0.307274520075711,171.196762196141,1340269.62801698,100374.177523384,891632.30213909,0.0235775966777617,0.037529869824391
"1455",18,58,0.292648887136447,164.684429199231,1352948.3948863,101228.474992627,897746.535808717,0.0224778337660455,0.0366524813491146
"1456",18,59,0.278875403161255,158.178006316979,1365233.90638687,101973.41893004,903610.204719977,0.0214205953704449,0.0357883464750223
"1457",18,60,0.265900875690095,151.728507510717,1377096.81392073,102586.645811452,909205.067516213,0.0204059497481386,0.0349385361320116
"1458",18,61,0.253675455597509,145.402730605744,1388505.26869402,103043.529329848,914511.008252339,0.0194339622994882,0.034104209357028
"1459",18,62,0.242152432699108,139.284497906573,1399425.48155514,103317.775545545,919506.492608273,0.0185046859052445,0.0332866107287437
"1460",18,63,0.231288043528105,133.474856022456,1409823.06698926,103382.787632564,924169.637650895,0.0176181433028066,0.0324870590402744
"1461",18,64,0.221041290526571,128.089311211653,1419665.07750924,103213.669273297,928479.800401194,0.0167742997511498,0.0317069239467612
"1462",18,65,0.211373771948994,123.248300451669,1428923.26988151,102790.449647069,932420.120802347,0.015973023655213,0.0309475862865725
"1463",18,66,0.202249521825106,119.058969299043,1437578.93803082,102102.804282982,935981.265252491,0.0152140304956089,0.0302103749135347
"1464",18,67,0.193634859374971,115.590595597512,1445628.51821218,101155.29491944,939165.687209387,0.0144968102007618,0.0294964767284562
"1465",18,68,0.185498247311865,112.852638966968,1453087.8288057,99970.787662507,941990.656893234,0.013820550129626,0.0288068290500426
"1466",18,69,0.177810158507989,110.788904737163,1459992.06763287,98589.1249223485,944487.778448154,0.0131840795660508,0.0281420205693214
"1467",18,70,0.170542950534318,109.294174539608,1466390.21497261,97060.0619981608,946698.043970646,0.0125858653470236,0.0275022367183773
"1468",18,72.5,0.154050522999994,107.251505609547,1480516.01501273,92899.652911164,951239.546911591,0.0112451810508746,0.0260101477423776
"1469",18,75,0.139670267236603,106.4732983213,1492501.58004937,88635.9871465546,954759.275661601,0.0100995559910292,0.024662273915224
"1470",18,77.5,0.127096164126474,106.18179536016,1502794.47884923,84477.4892185557,957543.697786214,0.00911767109158196,0.0234442108077089
"1471",18,80,0.116068935652546,106.071151612973,1511694.24924364,80488.5044269838,959758.747415407,0.00827251725397233,0.0223415771135896
"1472",18,82.5,0.106368881005107,106.028333412221,1519432.85177005,76693.6552381376,961523.409966096,0.00754166457283368,0.0213412586567252
"1473",18,85,0.0978097651548433,106.011452605484,1526202.28737802,73106.6841590988,962932.914730228,0.0069066187445576,0.0204315455097546
"1474",18,90,0.0835063237490739,106.001940588614,1537447.68522148,66580.6658185012,964980.51927763,0.00586560394862129,0.0188435610480057
