"","ID","time","Acidogen Biomass (g/L)","Acetogen Biomass (g/L)","Methanogen Biomass (g/L)","Bacteroid Biomass (g/L)"
"1",1,0,0.3,3,3.5,0.3
"2",1,0.25,0.300817046237106,2.9994350505247,3.49932688652671,0.300135347704763
"3",1,0.5,0.303130309697035,2.99921063346484,3.49911350927035,0.300327203098025
"4",1,1,0.311134377374585,2.99961184514828,3.49980443033978,0.300805382573544
"5",1,2,0.336913702598507,3.00292408836656,3.50444459618011,0.301940805597623
"6",1,3,0.372627022562583,3.0086241267348,3.5122596394047,0.303201152610765
"7",1,4,0.416775921071011,3.0162061855877,3.52265372151083,0.304557124749532
"8",1,5,0.468597872311568,3.02545272064635,3.53535812101743,0.306003642367329
"9",1,6,0.527290703757434,3.03618820566873,3.55013568990296,0.307538556572998
"10",1,7,0.591583543934189,3.04815912141975,3.56663046761424,0.309159483291512
"11",1,8,0.659447194779826,3.06096628069628,3.58427569246307,0.310863536884665
"12",1,9,0.7280179396627,3.07404701799583,3.60226674229479,0.312647512297905
"13",1,10,0.793941597890606,3.08674195986686,3.61965285583366,0.314508088339041
"14",1,11,0.854241692389541,3.09846499631802,3.63557891723611,0.316441979315994
"15",1,12,0.907316773114567,3.10889871787711,3.64957112226064,0.318446032542077
"16",1,13,0.953259182407564,3.11805710929199,3.66163743698319,0.320517283459322
"17",1,14,0.993238513843879,3.12616512181848,3.6721000277807,0.322652981053362
"18",1,15,1.0286255959371,3.13348731495242,3.68134563904102,0.324850593835902
"19",1,16,1.06050338478709,3.14023212179047,3.6896822351381,0.327107803854434
"20",1,17,1.08959156979358,3.14653706591729,3.69731464787613,0.329422493814504
"21",1,18,1.1163436903749,3.15248775611894,3.70437131017833,0.331792730629407
"22",1,19,1.14105521676944,3.15813903787148,3.7109350604432,0.334216747474206
"23",1,20,1.16393550031808,3.16352907464172,3.71706386854536,0.336692925588935
"24",1,21,1.18514702580771,3.16868702611193,3.72280220465964,0.339219776531844
"25",1,22,1.20482496089329,3.17363686618461,3.72818671822795,0.3417959252354
"26",1,23,1.22308670498947,3.1783992407653,3.73324901413282,0.344420093999268
"27",1,24,1.24003676596406,3.18299240934516,3.73801706803024,0.347091087419897
"28",1,25,1.25576949988699,3.18743276740994,3.74251601769919,0.349807778175014
"29",1,26,1.27037083764095,3.19173517011058,3.74676865796082,0.352569093533177
"30",1,27,1.28391948887675,3.19591315343243,3.75079578238549,0.355374002430248
"31",1,28,1.29648784558366,3.19997909645185,3.75461643675228,0.358221502937843
"32",1,29,1.30814269468398,3.20394434608348,3.75824811624334,0.361110609937888
"33",1,30,1.31894579942787,3.20781931594447,3.76170692383079,0.364040342809021
"34",1,31,1.3289543855847,3.21161356626322,3.76500770034163,0.367009712922541
"35",1,32,1.33822155579262,3.21533586925154,3.76816413296909,0.370017710736802
"36",1,33,1.34679664805383,3.21899426288592,3.77118884681846,0.373063292269018
"37",1,34,1.35472554973909,3.22259609511043,3.77409348269811,0.376145364712711
"38",1,35,1.36205097541702,3.22614805985206,3.77688876345056,0.379262770958904
"39",1,36,1.36881271474084,3.22965622580848,3.77958455048664,0.382414272771957
"40",1,37,1.37504785516242,3.23312605866466,3.78218989173928,0.385598532371094
"41",1,38,1.38079098319321,3.23656243718114,3.78471306193518,0.388814092182911
"42",1,39,1.38607436716308,3.23996966345594,3.78716159585984,0.392059352569145
"43",1,40,1.39092812385521,3.243351467589,3.7895423151472,0.39533254741371
"44",1,41,1.3953803709622,3.24671100698071,3.79186134905776,0.398631717596822
"45",1,42,1.39945736697563,3.25005086059319,3.79412414972425,0.40195468262471
"46",1,43,1.40318363986261,3.25337301872844,3.79633550246382,0.405299011064645
"47",1,44,1.40658210567806,3.25667886927713,3.79849953200895,0.408661991010172
"48",1,45,1.40967417809856,3.25996918202522,3.80061970593776,0.41204060262626
"49",1,46,1.41247986973162,3.26324409353098,3.80269883722914,0.415431495936417
"50",1,47,1.41501788594586,3.2665030963401,3.80473908875616,0.418830978390445
"51",1,48,1.41730571187909,3.26974503784824,3.80674198363372,0.422235018230974
"52",1,49,1.41935969320602,3.27296813573966,3.80870842650503,0.42563927084489
"53",1,50,1.42119511118475,3.27617001811734,3.8106387417257,0.429039135349323
"54",1,51,1.42282625244765,3.27934779625809,3.81253273431089,0.432429846410217
"55",1,52,1.42426647395565,3.28249817500403,3.81438977746416,0.43580660033845
"56",1,53,1.42552826349541,3.28561759868359,3.81620892543851,0.439164704069285
"57",1,54,1.42662329606336,3.28870241853636,3.81798904191814,0.442499721877284
"58",1,55,1.42756248644986,3.29174905261966,3.81972892323224,0.445807582038781
"59",1,56,1.42835603830925,3.29475409631181,3.8214273862226,0.449084601515408
"60",1,57,1.42901348997674,3.29771433870209,3.82308328819451,0.452327398060463
"61",1,58,1.42954375727135,3.30062665403254,3.82469545601441,0.455532686908787
"62",1,59,1.42995517350358,3.30348776784037,3.82626252321596,0.458696994993835
"63",1,60,1.43025552688885,3.30629393516505,3.82778270132726,0.461816354979686
"64",1,61,1.43045209555102,3.30904059849128,3.82925353394455,0.464886052324448
"65",1,62,1.43055168028473,3.31172210422926,3.83067169065938,0.467900487873181
"66",1,63,1.43056063523268,3.3143315448441,3.83203284995662,0.47085319024712
"67",1,64,1.43048489661978,3.31686076221629,3.8333316976862,0.473736972403656
"68",1,65,1.43033000967623,3.3193005018624,3.83456203456514,0.476544181147609
"69",1,66,1.43010115386956,3.32164065533327,3.83571694811751,0.479266948611954
"70",1,67,1.42980316655712,3.32387048595764,3.83678897325153,0.481897342707289
"71",1,68,1.42944056516119,3.32597872749189,3.8377701603246,0.484427351689758
"72",1,69,1.42901756796109,3.32795349694122,3.8386520055579,0.486848723173117
"73",1,70,1.42853811358935,3.32978205926436,3.83942526789403,0.489152764660442
"74",1,72.5,1.42711601254791,3.33361984292543,3.84081384041899,0.494337771870011
"75",1,75,1.42541447104703,3.33620456321201,3.84126852219614,0.49857711232493
"76",1,77.5,1.42347651576749,3.33725352000775,3.84056484931667,0.501723187875177
"77",1,80,1.42133837412177,3.33649836059672,3.83847002734242,0.503678994633687
"78",1,82.5,1.41903055672228,3.33380185904137,3.83482246457723,0.504478549896075
"79",1,85,1.41657877357751,3.3293116805162,3.82965469404864,0.50434640888692
"80",1,90,1.41132666605977,3.31673500106035,3.81588587857365,0.50259489386889
"81",1,95,1.40571820131596,3.30194041509413,3.79953220493824,0.500221604023224
"82",1,100,1.39985101039741,3.28633844438242,3.78198057423841,0.497748882005307
"83",2,0,0.3,3,3.5,0.3
"84",2,0.25,0.301744476512735,2.99963029934611,3.49964226301636,0.300451391224687
"85",2,0.5,0.306342873512813,3.00000019412216,3.50030291717809,0.301064870701151
"86",2,1,0.321288873919271,3.00234012509681,3.50377052802985,0.302468755494872
"87",2,2,0.364837651320987,3.01039000159726,3.51550775711358,0.305574317244548
"88",2,3,0.416965702254372,3.0204424030513,3.53019649357729,0.308974782775429
"89",2,4,0.470515262637981,3.03115120879291,3.54563000653731,0.312657575168628
"90",2,5,0.521739307577718,3.0418818543613,3.56069567812625,0.316615076984543
"91",2,6,0.569608617927241,3.05245806667918,3.57508140821273,0.320838055935188
"92",2,7,0.614366999641528,3.06291284863366,3.5888514312416,0.325316457062668
"93",2,8,0.65647312840323,3.07331329545798,3.60213538050187,0.330040266889926
"94",2,9,0.696276181966811,3.08370772443498,3.61503152760509,0.335000040034194
"95",2,10,0.734013743756525,3.09412600759942,3.62760548579115,0.340187112474027
"96",2,11,0.769857055022811,3.10458741938224,3.63990335593779,0.345593598854546
"97",2,12,0.803939984895879,3.11510552332547,3.65196020577416,0.351212257022227
"98",2,13,0.836373684725419,3.12569051409751,3.66380432478279,0.357036271506345
"99",2,14,0.867254170360321,3.13635027429964,3.67545935848269,0.363058980610169
"100",2,15,0.896666606322884,3.14709079861142,3.68694542516821,0.369273552337459
"101",2,16,0.924687931664115,3.15791626109773,3.69827968896225,0.375672600606859
"102",2,17,0.951388572798844,3.16882883692851,3.70947659508581,0.382247722867342
"103",2,18,0.976833616432495,3.17982831592107,3.72054785859578,0.388988932515006
"104",2,19,1.00108364570158,3.19091150923554,3.73150224394155,0.395883956442259
"105",2,20,1.02419535724895,3.20207143780358,3.74234514908998,0.40291737733474
"106",2,21,1.04622203079376,3.21329630917579,3.75307801187862,0.410069641335582
"107",2,22,1.06721389639161,3.22456836948088,3.76369760536377,0.41731606475694
"108",2,23,1.08721842885251,3.23586292036707,3.77419542331329,0.424626222808357
"109",2,24,1.10628058906172,3.24714818624212,3.78455762349206,0.43196452562407
